legacy_set_id,legacy_name,legacy_year,legacy_main_set_id,legacy_main_set_name,legacy_card_count,suggested_canonical_set_id,suggested_canonical_name,suggested_confidence,reason
2229,"Marvel 2025 Topps Chrome Studios Sketch Card",2025,81,"2025 Topps Marvel Studios Chrome",400,6644,"2025 Topps Chrome Marvel Studios - Sketch Artists",86,token_overlap_86%
2231,"Marvel 2025 Topps Chrome Studios Autograph",2025,81,"2025 Topps Marvel Studios Chrome",399,2547,"2025 Topps Chrome Marvel Studios - Marvel Gods",83,token_overlap_83%
2206,"Marvel 2025 Topps Chrome",2025,80,"Marvel 2025 Topps Chrome",344,6461,"2025 Topps Chrome Marvel",100,token_overlap_100%
1397,"marvel 2020 upper deck annual",2020,58,"Marvel 20-21 Upper Deck Annual ",323,4133,"2020-21 Upper Deck Marvel Annual",83,token_overlap_83%
2113,"marvel 2024 upper deck women of marvel",2024,78,"Marvel 2024 Upper Deck Women of Marvel",320,6254,"2024 Upper Deck Women of Marvel",100,token_overlap_100%
2089,"marvel 2024 upper deck studios",2024,77,"Marvel 2024 Upper Deck Studios ",264,6147,"2024 Upper Deck Marvel Studios Series 1",83,token_overlap_83%
2106,"marvel 2024 upper deck studios ud canvas",2024,77,"Marvel 2024 Upper Deck Studios ",220,6182,"2024 Upper Deck Marvel Studios Series 1 - UD Canvas",88,token_overlap_88%
1813,"marvel 2023 upper deck platinum Teal Wave",2023,69,"Marvel 2023 Upper Deck Platinum",202,5285,"2023 Upper Deck Marvel Platinum - Teal Wave",100,token_overlap_100%
1761,"marvel 2023 upper deck platinum",2023,69,"Marvel 2023 Upper Deck Platinum",201,5225,"2023 Upper Deck Marvel Platinum",100,token_overlap_100%
1088,"2024 skybox metal universe avengers Green Precious Metal Gems",2024,4,"2024 Skybox Metal Universe Avengers ",200,5686,"2024 SkyBox Metal Universe Marvel Avengers - Precious Metal Gems Green",99,subset_term_match_104%
1079,"2024 skybox metal universe avengers Blue Precious Metal Gems",2024,4,"2024 Skybox Metal Universe Avengers ",200,5684,"2024 SkyBox Metal Universe Marvel Avengers - Precious Metal Gems Blue",99,subset_term_match_104%
1080,"2024 skybox metal universe avengers Bronze FX",2024,4,"2024 Skybox Metal Universe Avengers ",200,5662,"2024 SkyBox Metal Universe Marvel Avengers - Bronze FX",93,subset_term_match_93%
1082,"2024 skybox metal universe avengers Copper FX",2024,4,"2024 Skybox Metal Universe Avengers ",200,5666,"2024 SkyBox Metal Universe Marvel Avengers - Copper FX",93,subset_term_match_93%
1085,"2024 skybox metal universe avengers Gold FX",2024,4,"2024 Skybox Metal Universe Avengers ",200,5668,"2024 SkyBox Metal Universe Marvel Avengers - Gold FX",98,subset_term_match_98%
1086,"2024 skybox metal universe avengers Gold Precious Metal Gems",2024,4,"2024 Skybox Metal Universe Avengers ",200,5698,"2024 SkyBox Metal Universe Marvel Avengers - Retro Precious Metal Gems Gold",99,subset_term_match_100%
1087,"2024 skybox metal universe avengers Grandiose",2024,4,"2024 Skybox Metal Universe Avengers ",200,5669,"2024 SkyBox Metal Universe Marvel Avengers - Grandiose",91,subset_term_match_91%
1068,"2024 Skybox Metal Universe Avengers Base",2024,4,"2024 Skybox Metal Universe Avengers ",200,5654,"2024 SkyBox Metal Universe Marvel Avengers",88,subset_term_match_88%
1093,"2024 skybox metal universe avengers Orange FX",2024,4,"2024 Skybox Metal Universe Avengers ",200,5674,"2024 SkyBox Metal Universe Marvel Avengers - Orange FX",93,subset_term_match_93%
1097,"2024 skybox metal universe avengers Pink FX",2024,4,"2024 Skybox Metal Universe Avengers ",200,5678,"2024 SkyBox Metal Universe Marvel Avengers - Pink FX",93,subset_term_match_93%
1102,"2024 skybox metal universe avengers Printing Plate",2024,4,"2024 Skybox Metal Universe Avengers ",200,5689,"2024 SkyBox Metal Universe Marvel Avengers - Printing Plate Black",90,subset_term_match_90%
1105,"2024 skybox metal universe avengers Purple FX",2024,4,"2024 Skybox Metal Universe Avengers ",200,5695,"2024 SkyBox Metal Universe Marvel Avengers - Purple FX",93,subset_term_match_93%
1106,"2024 skybox metal universe avengers Red Precious Metal Gems",2024,4,"2024 Skybox Metal Universe Avengers ",200,5687,"2024 SkyBox Metal Universe Marvel Avengers - Precious Metal Gems Red",99,subset_term_match_104%
1432,"marvel 2021 x men metal universe Green",2021,59,"Marvel 2021 X-Men metal Universe ",200,4205,"2021 SkyBox Metal Universe Marvel X-Men",88,subset_term_match_88%
1762,"marvel 2023 upper deck platinum Amber Crystals",2023,69,"Marvel 2023 Upper Deck Platinum",200,5226,"2023 Upper Deck Marvel Platinum - Amber Crystals",100,token_overlap_100%
1772,"marvel 2023 upper deck platinum Black Rainbow",2023,69,"Marvel 2023 Upper Deck Platinum",200,5227,"2023 Upper Deck Marvel Platinum - Black Rainbow",99,subset_term_match_105%
1773,"marvel 2023 upper deck platinum Blue Rainbow",2023,69,"Marvel 2023 Upper Deck Platinum",200,5228,"2023 Upper Deck Marvel Platinum - Blue Rainbow",100,token_overlap_100%
1774,"marvel 2023 upper deck platinum Blue Surge",2023,69,"Marvel 2023 Upper Deck Platinum",200,5230,"2023 Upper Deck Marvel Platinum - Blue Surge",100,token_overlap_100%
1775,"marvel 2023 upper deck platinum Blue Traxx",2023,69,"Marvel 2023 Upper Deck Platinum",200,5231,"2023 Upper Deck Marvel Platinum - Blue Traxx",100,token_overlap_100%
1776,"marvel 2023 upper deck platinum Cosmic",2023,69,"Marvel 2023 Upper Deck Platinum",200,5232,"2023 Upper Deck Marvel Platinum - Cosmic",100,token_overlap_100%
1797,"marvel 2023 upper deck platinum Golden Treasures",2023,69,"Marvel 2023 Upper Deck Platinum",200,5257,"2023 Upper Deck Marvel Platinum - Golden Treasures",100,token_overlap_100%
1798,"marvel 2023 upper deck platinum Green Crackle",2023,69,"Marvel 2023 Upper Deck Platinum",200,5258,"2023 Upper Deck Marvel Platinum - Green Crackle",100,token_overlap_100%
1801,"marvel 2023 upper deck platinum Orange Checkers",2023,69,"Marvel 2023 Upper Deck Platinum",200,5263,"2023 Upper Deck Marvel Platinum - Orange Checkers",100,token_overlap_100%
1804,"marvel 2023 upper deck platinum Purple Pixels",2023,69,"Marvel 2023 Upper Deck Platinum",200,5273,"2023 Upper Deck Marvel Platinum - Purple Pixels",100,token_overlap_100%
1805,"marvel 2023 upper deck platinum Purple Rainbow",2023,69,"Marvel 2023 Upper Deck Platinum",200,5274,"2023 Upper Deck Marvel Platinum - Purple Rainbow",100,token_overlap_100%
1806,"marvel 2023 upper deck platinum Rainbow",2023,69,"Marvel 2023 Upper Deck Platinum",200,5275,"2023 Upper Deck Marvel Platinum - Rainbow",100,token_overlap_100%
1809,"marvel 2023 upper deck platinum Red Rainbow",2023,69,"Marvel 2023 Upper Deck Platinum",200,5279,"2023 Upper Deck Marvel Platinum - Red Rainbow",100,token_overlap_100%
1808,"marvel 2023 upper deck platinum Red Prism",2023,69,"Marvel 2023 Upper Deck Platinum",200,5278,"2023 Upper Deck Marvel Platinum - Red Prism",99,subset_term_match_105%
1810,"marvel 2023 upper deck platinum Seismic Gold",2023,69,"Marvel 2023 Upper Deck Platinum",200,5281,"2023 Upper Deck Marvel Platinum - Seismic Gold",99,subset_term_match_105%
1816,"marvel 2023 upper deck platinum Yellow Rainbow",2023,69,"Marvel 2023 Upper Deck Platinum",200,5289,"2023 Upper Deck Marvel Platinum - Yellow Rainbow",99,subset_term_match_105%
1817,"marvel 2023 upper deck platinum Yellow Spotlight",2023,69,"Marvel 2023 Upper Deck Platinum",200,5290,"2023 Upper Deck Marvel Platinum - Yellow Spotlight",99,subset_term_match_105%
1431,"marvel 2021 x men metal universe Grandiose",2021,59,"Marvel 2021 X-Men metal Universe ",199,4216,"2021 SkyBox Metal Universe Marvel X-Men - Grandiose",91,subset_term_match_91%
1443,"marvel 2021 x men metal universe Red",2021,59,"Marvel 2021 X-Men metal Universe ",199,4205,"2021 SkyBox Metal Universe Marvel X-Men",88,subset_term_match_88%
1770,"marvel 2023 upper deck platinum Autograph Orange Rainbow",2023,69,"Marvel 2023 Upper Deck Platinum",196,5264,"2023 Upper Deck Marvel Platinum - Orange Rainbow Autographs",88,token_overlap_88%
1767,"marvel 2023 upper deck platinum Autograph Blue Rainbow",2023,69,"Marvel 2023 Upper Deck Platinum",195,5228,"2023 Upper Deck Marvel Platinum - Blue Rainbow",88,token_overlap_88%
1768,"marvel 2023 upper deck platinum Autograph Gold Rainbow",2023,69,"Marvel 2023 Upper Deck Platinum",194,5256,"2023 Upper Deck Marvel Platinum - Gold Rainbow Autographs",90,subset_term_match_90%
1769,"marvel 2023 upper deck platinum Autograph Green Rainbow",2023,69,"Marvel 2023 Upper Deck Platinum",194,5259,"2023 Upper Deck Marvel Platinum - Green Rainbow Autographs",88,token_overlap_88%
1771,"marvel 2023 upper deck platinum Autograph Red Rainbow",2023,69,"Marvel 2023 Upper Deck Platinum",194,5279,"2023 Upper Deck Marvel Platinum - Red Rainbow",88,token_overlap_88%
2214,"Marvel 2025 Topps Chrome Anniversaries",2025,80,"Marvel 2025 Topps Chrome",180,2497,"2025 Topps Chrome Marvel - Marvel Anniversaries",100,token_overlap_100%
2232,"Marvel 2025 Topps Chrome Studios The Snap",2025,81,"2025 Topps Marvel Studios Chrome",167,6646,"2025 Topps Chrome Marvel Studios - The Snap Variations",88,token_overlap_88%
2182,"Marvel 2020 Upper Deck Ages",2020,,,162,4062,"2020 Upper Deck Marvel Ages",100,token_overlap_100%
1427,"marvel 2021 x men metal universe Black",2021,59,"Marvel 2021 X-Men metal Universe ",155,4207,"2021 SkyBox Metal Universe Marvel X-Men - Black",96,subset_term_match_96%
1932,"marvel 2024 topps chrome",2024,74,"Marvel 2024 Topps Chrome ",151,5707,"2024 Topps Chrome Marvel",100,token_overlap_100%
2016,"marvel 2024 topps chrome Papradascha Sapphire",2024,74,"Marvel 2024 Topps Chrome ",150,5758,"2024 Topps Chrome Sapphire Edition Marvel - Papradascha Sapphire",86,token_overlap_86%
2021,"marvel 2024 topps chrome Purple Refractor",2024,74,"Marvel 2024 Topps Chrome ",150,5732,"2024 Topps Chrome Marvel - Purple Refractor",99,subset_term_match_105%
2218,"Marvel 2025 Topps Chrome Comics Facsimile Autograph",2025,80,"Marvel 2025 Topps Chrome",150,2512,"2025 Topps Chrome Marvel - Marvel Comics Facsimile Autographs",86,token_overlap_86%
2233,"Marvel 2025 Topps Chrome Studios Daredevil Born Again",2025,81,"2025 Topps Marvel Studios Chrome",150,6604,"2025 Topps Chrome Marvel Studios - Daredevil Born Again",100,token_overlap_100%
2234,"Marvel 2025 Topps Chrome Studios The TVA Pruning",2025,81,"2025 Topps Marvel Studios Chrome",150,6664,"2025 Topps Chrome Marvel Studios - TVA Pruning",88,token_overlap_88%
1959,"marvel 2024 topps chrome Black Sapphire",2024,74,"Marvel 2024 Topps Chrome ",150,5754,"2024 Topps Chrome Sapphire Edition Marvel - Black Sapphire",91,subset_term_match_91%
1960,"marvel 2024 topps chrome Black Wave",2024,74,"Marvel 2024 Topps Chrome ",150,5711,"2024 Topps Chrome Marvel - Black Wave Refractor",88,subset_term_match_88%
1961,"marvel 2024 topps chrome Blue Wave",2024,74,"Marvel 2024 Topps Chrome ",150,5712,"2024 Topps Chrome Marvel - Blue Wave Refractor",86,token_overlap_86%
2095,"marvel 2024 upper deck studios hologrfx",2024,77,"Marvel 2024 Upper Deck Studios ",150,6163,"2024 Upper Deck Marvel Studios Series 1 - HoloGrFx",86,token_overlap_86%
2109,"marvel 2024 upper deck studios ud portraits",2024,77,"Marvel 2024 Upper Deck Studios ",150,6184,"2024 Upper Deck Marvel Studios Series 1 - UD Portraits",88,token_overlap_88%
1993,"marvel 2024 topps chrome Gold Refractor",2024,74,"Marvel 2024 Topps Chrome ",150,5720,"2024 Topps Chrome Marvel - Gold Refractor",99,subset_term_match_110%
1994,"marvel 2024 topps chrome Gold Sapphire",2024,74,"Marvel 2024 Topps Chrome ",150,5755,"2024 Topps Chrome Sapphire Edition Marvel - Gold Sapphire",91,subset_term_match_91%
1995,"marvel 2024 topps chrome Gold Wave",2024,74,"Marvel 2024 Topps Chrome ",150,5721,"2024 Topps Chrome Marvel - Gold Wave Refractor",88,subset_term_match_88%
1996,"marvel 2024 topps chrome Green Gamma Ray Wave",2024,74,"Marvel 2024 Topps Chrome ",150,5722,"2024 Topps Chrome Marvel - Green Gamma Ray Wave Refractor",89,token_overlap_89%
1997,"marvel 2024 topps chrome Green Refractor",2024,74,"Marvel 2024 Topps Chrome ",150,5723,"2024 Topps Chrome Marvel - Green Refractor",99,subset_term_match_105%
1998,"marvel 2024 topps chrome Green Sapphire",2024,74,"Marvel 2024 Topps Chrome ",150,5756,"2024 Topps Chrome Sapphire Edition Marvel - Green Sapphire",86,token_overlap_86%
1999,"marvel 2024 topps chrome Human Torch Refractor",2024,74,"Marvel 2024 Topps Chrome ",150,5724,"2024 Topps Chrome Marvel - Human Torch Refractor",99,subset_term_match_105%
2014,"marvel 2024 topps chrome Orange Refractor",2024,74,"Marvel 2024 Topps Chrome ",150,5731,"2024 Topps Chrome Marvel - Orange Refractor",99,subset_term_match_105%
2015,"marvel 2024 topps chrome Orange Sapphire",2024,74,"Marvel 2024 Topps Chrome ",150,5757,"2024 Topps Chrome Sapphire Edition Marvel - Orange Sapphire",86,token_overlap_86%
2022,"marvel 2024 topps chrome Purple Sapphire",2024,74,"Marvel 2024 Topps Chrome ",150,5759,"2024 Topps Chrome Sapphire Edition Marvel - Purple Sapphire",86,token_overlap_86%
2023,"marvel 2024 topps chrome Red Refractor",2024,74,"Marvel 2024 Topps Chrome ",150,5733,"2024 Topps Chrome Marvel - Red Refractor",99,subset_term_match_105%
2024,"marvel 2024 topps chrome Red Sapphire",2024,74,"Marvel 2024 Topps Chrome ",150,5760,"2024 Topps Chrome Sapphire Edition Marvel - Red Sapphire",86,token_overlap_86%
2025,"marvel 2024 topps chrome Red Wave",2024,74,"Marvel 2024 Topps Chrome ",150,5734,"2024 Topps Chrome Marvel - Red Wave Refractor",86,token_overlap_86%
2026,"marvel 2024 topps chrome Refractor",2024,74,"Marvel 2024 Topps Chrome ",150,5735,"2024 Topps Chrome Marvel - Refractor",99,subset_term_match_105%
2027,"marvel 2024 topps chrome Sapphire",2024,74,"Marvel 2024 Topps Chrome ",150,5753,"2024 Topps Chrome Sapphire Edition Marvel",83,token_overlap_83%
2041,"marvel 2024 topps chrome Superfractor",2024,74,"Marvel 2024 Topps Chrome ",150,5743,"2024 Topps Chrome Marvel - SuperFractor",100,token_overlap_100%
2046,"marvel 2024 topps chrome Yellow Sapphire",2024,74,"Marvel 2024 Topps Chrome ",150,5771,"2024 Topps Chrome Sapphire Edition Marvel - Yellow Sapphire",91,subset_term_match_91%
2228,"Marvel 2025 Topps Chrome Studios",2025,81,"2025 Topps Marvel Studios Chrome",143,6575,"2025 Topps Chrome Marvel Studios",100,token_overlap_100%
2221,"Marvel 2025 Topps Chrome Comic Book Artist & Writer Autograph",2025,80,"Marvel 2025 Topps Chrome",140,2503,"2025 Topps Chrome Marvel - Marvel Comic Book Artist & Writer Autographs",89,token_overlap_89%
1209,"marvel 1995 metal",1995,26,"Marvel 1995 Metal ",138,2707,"1995 Metal Marvel",99,subset_term_match_105%
1212,"marvel 1995 metal Silver Flasher",1995,26,"Marvel 1995 Metal ",137,2712,"1995 Metal Marvel - Silver Flasher",99,subset_term_match_110%
1565,"marvel 2022 ultra avengers Green Foil",2022,64,"Marvel 2022 Ultra Avengers ",122,4392,"2022 Fleer Ultra Marvel Avengers - Green Foil",91,subset_term_match_91%
1529,"marvel 2022 ultra avengers",2022,64,"Marvel 2022 Ultra Avengers ",119,4331,"2022 Fleer Ultra Marvel Avengers",80,token_overlap_80%
1176,"marvel 1994 masterpieces Gold Foil Signature",1994,20,"Marvel 1994 Masterpieces ",111,2665,"1994 Fleer Marvel Masterpieces Hildebrandt Brothers - Gold Foil Signature",82,subset_term_match_82%
1575,"marvel 2022 ultra avengers Orange Foil",2022,64,"Marvel 2022 Ultra Avengers ",110,4402,"2022 Fleer Ultra Marvel Avengers - Orange Foil",91,subset_term_match_91%
1545,"marvel 2022 ultra avengers Blue Foil",2022,64,"Marvel 2022 Ultra Avengers ",109,4358,"2022 Fleer Ultra Marvel Avengers - Blue Foil",91,subset_term_match_91%
1560,"marvel 2022 ultra avengers Gold Spectrum Foil",2022,64,"Marvel 2022 Ultra Avengers ",108,4380,"2022 Fleer Ultra Marvel Avengers - Gold Spectrum Foil",98,subset_term_match_98%
1546,"marvel 2022 ultra avengers Burgundy Foil",2022,64,"Marvel 2022 Ultra Avengers ",108,4359,"2022 Fleer Ultra Marvel Avengers - Burgundy Foil",91,subset_term_match_91%
1578,"marvel 2022 ultra avengers Red Foil Artist Auto",2022,64,"Marvel 2022 Ultra Avengers ",108,4408,"2022 Fleer Ultra Marvel Avengers - Red Foil Artist Autographs",80,subset_term_match_80%
1780,"marvel 2023 upper deck platinum cover variant Golden Treasures",2023,69,"Marvel 2023 Upper Deck Platinum",101,5236,"2023 Upper Deck Marvel Platinum - Cover Variant Golden Treasures",100,token_overlap_100%
1407,"marvel 2021 upper deck annual",2021,,,101,4287,"2021-22 Upper Deck Marvel Annual",83,token_overlap_83%
1628,"marvel 2023 fleer ultra wolverine",2023,66,"Marvel 2023 Fleer Ultra Wolverine ",101,4766,"2023 Fleer Ultra Marvel Wolverine",100,token_overlap_100%
1738,"marvel 2023 upper deck annual",2023,,,101,5502,"2023-24 Upper Deck Marvel Annual",83,token_overlap_83%
1779,"marvel 2023 upper deck platinum cover variant Cosmic",2023,69,"Marvel 2023 Upper Deck Platinum",101,5235,"2023 Upper Deck Marvel Platinum - Cover Variant Cosmic",100,token_overlap_100%
1784,"marvel 2023 upper deck platinum cover variant Rainbow",2023,69,"Marvel 2023 Upper Deck Platinum",101,5242,"2023 Upper Deck Marvel Platinum - Cover Variant Rainbow",100,token_overlap_100%
1785,"marvel 2023 upper deck platinum cover variant Seismic Gold",2023,69,"Marvel 2023 Upper Deck Platinum",101,5243,"2023 Upper Deck Marvel Platinum - Cover Variant Seismic Gold",99,subset_term_match_105%
1640,"marvel 2023 fleer ultra wolverine Blue Foil",2023,66,"Marvel 2023 Fleer Ultra Wolverine ",100,4783,"2023 Fleer Ultra Marvel Wolverine - Blue Foil",99,subset_term_match_105%
1647,"marvel 2023 fleer ultra wolverine Gold Spectrum Foil",2023,66,"Marvel 2023 Fleer Ultra Wolverine ",100,4794,"2023 Fleer Ultra Marvel Wolverine - Gold Spectrum Foil",99,subset_term_match_110%
1735,"marvel 2023 upper deck anime volume 2 Thatched Foil",2023,68,"Marvel 2023 Upper Deck Anime Volume 2",100,5019,"2023 Upper Deck Marvel Anime Vol. 2 - Thatched Foil",93,subset_term_match_93%
1141,"marvel 1992 masterpieces",1992,7,"Marvel 1992 Masterpieces ",100,1,"1992 SkyBox Marvel Masterpieces",90,same_main_set_90%
1271,"marvel 1998 the silver age",1998,42,"Marvel 1998 The Silver Age ",100,2772,"1998 SkyBox Marvel: The Silver Age",88,subset_term_match_88%
1412,"marvel 2021 upper deck annual Gold Linearity",2021,,,100,4310,"2021-22 Upper Deck Marvel Annual - Gold Linearity",93,subset_term_match_93%
1409,"marvel 2021 upper deck annual Blue",2021,,,100,4305,"2021-22 Upper Deck Marvel Annual - Blue",86,token_overlap_86%
1410,"marvel 2021 upper deck annual Canvas",2021,,,100,4287,"2021-22 Upper Deck Marvel Annual",83,token_overlap_83%
1414,"marvel 2021 upper deck annual Hologram",2021,,,100,4312,"2021-22 Upper Deck Marvel Annual - Hologram",91,subset_term_match_91%
1399,"marvel 2020 upper deck annual Hologram",2020,58,"Marvel 20-21 Upper Deck Annual ",100,4144,"2020-21 Upper Deck Marvel Annual - Hologram",91,subset_term_match_91%
1406,"marvel 2020 upper deck annual Variant",2020,58,"Marvel 20-21 Upper Deck Annual ",100,4133,"2020-21 Upper Deck Marvel Annual",83,token_overlap_83%
1411,"marvel 2021 upper deck annual Crystal Clear",2021,,,100,4309,"2021-22 Upper Deck Marvel Annual - Crystal Clear",88,token_overlap_88%
1398,"marvel 2020 upper deck annual Foilboard Hologram",2020,58,"Marvel 20-21 Upper Deck Annual ",100,4142,"2020-21 Upper Deck Marvel Annual - Foilboard Hologram",93,subset_term_match_93%
1589,"marvel 2022 upper deck annual Blue",2022,,,100,4531,"2022-23 Upper Deck Marvel Annual",83,token_overlap_83%
1591,"marvel 2022 upper deck annual Crystal Clear",2022,,,100,4547,"2022-23 Upper Deck Marvel Annual - Crystal Clear",88,token_overlap_88%
1586,"marvel 2022 upper deck annual",2022,,,100,4531,"2022-23 Upper Deck Marvel Annual",83,token_overlap_83%
1590,"marvel 2022 upper deck annual Canvas Variant Cover",2022,,,100,4540,"2022-23 Upper Deck Marvel Annual - Canvas Variant Cover",89,token_overlap_89%
1719,"marvel 2023 upper deck anime volume 2",2023,68,"Marvel 2023 Upper Deck Anime Volume 2",100,4995,"2023 Upper Deck Marvel Anime Vol. 2",83,token_overlap_83%
1680,"marvel 2023 fleer ultra wolverine top secret mini",2023,66,"Marvel 2023 Fleer Ultra Wolverine ",100,4826,"2023 Fleer Ultra Marvel Wolverine - Top Secret Minis",88,token_overlap_88%
1681,"marvel 2023 fleer ultra wolverine top secret mini Blank Back",2023,66,"Marvel 2023 Fleer Ultra Wolverine ",100,4827,"2023 Fleer Ultra Marvel Wolverine - Top Secret Minis Blank Back",90,token_overlap_90%
1685,"marvel 2023 fleer ultra wolverine Yellow Foil",2023,66,"Marvel 2023 Fleer Ultra Wolverine ",100,4838,"2023 Fleer Ultra Marvel Wolverine - Yellow Foil",99,subset_term_match_110%
1881,"marvel 2024 skybox masterpieces '92 platinum Red Prism",2024,71,"Marvel 2024 Skybox Masterpieces '92 Platinum ",100,6047,"2024 Upper Deck Marvel Masterpieces '92 Platinum - Red Prism",83,subset_term_match_83%
1882,"marvel 2024 skybox masterpieces '92 platinum Red Prism Variant",2024,71,"Marvel 2024 Skybox Masterpieces '92 Platinum ",100,6047,"2024 Upper Deck Marvel Masterpieces '92 Platinum - Red Prism",83,subset_term_match_83%
1883,"marvel 2024 skybox masterpieces '92 platinum Seismic Gold",2024,71,"Marvel 2024 Skybox Masterpieces '92 Platinum ",100,6048,"2024 Upper Deck Marvel Masterpieces '92 Platinum - Seismic Gold",83,subset_term_match_83%
1884,"marvel 2024 skybox masterpieces '92 platinum Seismic Gold Variant",2024,71,"Marvel 2024 Skybox Masterpieces '92 Platinum ",100,6048,"2024 Upper Deck Marvel Masterpieces '92 Platinum - Seismic Gold",83,subset_term_match_83%
2093,"marvel 2024 upper deck studios Exclusive",2024,77,"Marvel 2024 Upper Deck Studios ",100,6147,"2024 Upper Deck Marvel Studios Series 1",83,token_overlap_83%
2104,"marvel 2024 upper deck studios Outburst Red",2024,77,"Marvel 2024 Upper Deck Studios ",100,6174,"2024 Upper Deck Marvel Studios Series 1 - Outburst Red",88,token_overlap_88%
2080,"marvel 2024 upper deck spider man renditions impel Verve",2024,76,"Marvel 2024 Upper Deck Spider Man Renditions ",100,2459,"2024 Upper Deck Marvel Spider-Man Renditions - Marvel Universe Impel Verve",90,token_overlap_90%
2078,"marvel 2024 upper deck spider man renditions impel Autograph",2024,76,"Marvel 2024 Upper Deck Spider Man Renditions ",100,2453,"2024 Upper Deck Marvel Spider-Man Renditions - Marvel Universe Impel",89,token_overlap_89%
2077,"marvel 2024 upper deck spider man renditions impel",2024,76,"Marvel 2024 Upper Deck Spider Man Renditions ",100,2453,"2024 Upper Deck Marvel Spider-Man Renditions - Marvel Universe Impel",89,token_overlap_89%
2079,"marvel 2024 upper deck spider man renditions impel Printing Plate",2024,76,"Marvel 2024 Upper Deck Spider Man Renditions ",100,2453,"2024 Upper Deck Marvel Spider-Man Renditions - Marvel Universe Impel",80,token_overlap_80%
2103,"marvel 2024 upper deck studios Outburst Gold",2024,77,"Marvel 2024 Upper Deck Studios ",100,6173,"2024 Upper Deck Marvel Studios Series 1 - Outburst Gold",93,subset_term_match_93%
2094,"marvel 2024 upper deck studios High Gloss",2024,77,"Marvel 2024 Upper Deck Studios ",100,6162,"2024 Upper Deck Marvel Studios Series 1 - High Gloss",88,token_overlap_88%
2102,"marvel 2024 upper deck studios Outburst",2024,77,"Marvel 2024 Upper Deck Studios ",100,6172,"2024 Upper Deck Marvel Studios Series 1 - Outburst",86,token_overlap_86%
1081,"2024 skybox metal universe avengers comic cuts",2024,4,"2024 Skybox Metal Universe Avengers ",100,5663,"2024 SkyBox Metal Universe Marvel Avengers - Comic Cuts",93,subset_term_match_93%
5,"1995 Fleer DC VS Marvel",1995,2,"1995 Fleer DC vs Marvel ",100,2694,"1995 Fleer DC vs. Marvel Comics",83,token_overlap_83%
1241,"marvel 1996 fleer ultra onslaught",1996,32,"Marvel 1996 Fleer Ultra Onslaught ",100,2742,"1996 Ultra Marvel Onslaught",80,token_overlap_80%
1420,"marvel 2021 upper deck annual Purple Diamond",2021,,,100,4322,"2021-22 Upper Deck Marvel Annual - Purple Diamond",88,token_overlap_88%
1422,"marvel 2021 upper deck annual Silver Sparkle",2021,,,100,4324,"2021-22 Upper Deck Marvel Annual - Silver Sparkle",93,subset_term_match_93%
1549,"marvel 2022 ultra avengers comic clippings",2022,64,"Marvel 2022 Ultra Avengers ",100,4363,"2022 Fleer Ultra Marvel Avengers - Comic Clippings",86,token_overlap_86%
1550,"marvel 2022 ultra avengers comic covers",2022,64,"Marvel 2022 Ultra Avengers ",100,4367,"2022 Fleer Ultra Marvel Avengers - Comic Covers",86,token_overlap_86%
1592,"marvel 2022 upper deck annual Gold Linearity",2022,,,100,4548,"2022-23 Upper Deck Marvel Annual - Gold Linearity",93,subset_term_match_93%
1594,"marvel 2022 upper deck annual Hologram",2022,,,100,4531,"2022-23 Upper Deck Marvel Annual",83,token_overlap_83%
1600,"marvel 2022 upper deck annual Purple",2022,,,100,4569,"2022-23 Upper Deck Marvel Annual - Purple",86,token_overlap_86%
1602,"marvel 2022 upper deck annual Silver Sparkle",2022,,,100,4572,"2022-23 Upper Deck Marvel Annual - Silver Sparkle",93,subset_term_match_93%
1638,"marvel 2023 fleer ultra wolverine animation cel",2023,66,"Marvel 2023 Fleer Ultra Wolverine ",100,4780,"2023 Fleer Ultra Marvel Wolverine - Animation Cel",100,token_overlap_100%
1655,"marvel 2023 fleer ultra wolverine Green Foil",2023,66,"Marvel 2023 Fleer Ultra Wolverine ",100,4802,"2023 Fleer Ultra Marvel Wolverine - Green Foil",99,subset_term_match_105%
1665,"marvel 2023 fleer ultra wolverine Orange Foil",2023,66,"Marvel 2023 Fleer Ultra Wolverine ",100,4813,"2023 Fleer Ultra Marvel Wolverine - Orange Foil",99,subset_term_match_105%
1643,"marvel 2023 fleer ultra wolverine ex century",2023,66,"Marvel 2023 Fleer Ultra Wolverine ",100,4789,"2023 Fleer Ultra Marvel Wolverine - eX Century",100,token_overlap_100%
1644,"marvel 2023 fleer ultra wolverine ex century Essential Credentials Future",2023,66,"Marvel 2023 Fleer Ultra Wolverine ",100,4790,"2023 Fleer Ultra Marvel Wolverine - eX Century Essential Credentials Future",100,token_overlap_100%
1645,"marvel 2023 fleer ultra wolverine ex century Essential Credentials Now",2023,66,"Marvel 2023 Fleer Ultra Wolverine ",100,4791,"2023 Fleer Ultra Marvel Wolverine - eX Century Essential Credentials Now",100,token_overlap_100%
1725,"marvel 2023 upper deck anime volume 2 Color Spiral",2023,68,"Marvel 2023 Upper Deck Anime Volume 2",100,5005,"2023 Upper Deck Marvel Anime Vol. 2 - Color Spiral",88,token_overlap_88%
